handle,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age
SushantTaneja,3,0,0,3,19,34,39,Wed Dec 03 18:17:39 2008,0.157894736842
SusheelSharma6,1,0,0,1,1,0,3,Sat May 13 15:35:26 2017,1.0
Sushil00665255,1,1,0,2,2,3,20,Sat May 13 16:00:22 2017,1.0
Sushil85984813,1,0,0,1,1,0,1,Sun May 14 05:07:17 2017,1.0
SushilA30404290,1,0,0,1,1,0,12,Sun May 14 09:19:49 2017,1.0
SushilK03057008,1,0,0,1,1,22,100,Sun May 14 04:54:44 2017,1.0
SushilK10859270,0,1,0,1,1,28,85,Sun May 14 04:53:47 2017,1.0
SushilK23414585,1,0,0,1,1,0,1,Sun May 14 05:06:16 2017,1.0
SushilK33245944,0,0,1,1,2,2,1,Sat May 13 12:50:31 2017,0.5
SushilK37226544,1,0,0,1,8,35,112,Mon May 08 17:43:35 2017,0.125
SushilK41749951,1,0,0,1,1,0,0,Sun May 14 04:58:34 2017,1.0
SushilK45468987,0,0,1,1,2,2,1,Sun May 14 13:00:46 2017,0.5
SushilK49672557,1,0,0,1,1,2,0,Sun May 14 03:37:10 2017,1.0
SushilK50382880,0,3,0,3,34,4,57,Sun May 14 04:09:30 2017,0.0882352941176
SushilS68666158,1,0,0,1,1,0,22,Sun May 14 05:41:51 2017,1.0
Sushil_kumar431,1,0,0,1,1,1,21,Thu May 25 15:56:57 2017,1.0
Sushila19471590,1,0,0,1,17,6,31,Sat May 13 04:41:28 2017,0.0588235294118
Sushila68246026,0,1,0,1,18,1,2,Sun May 14 02:41:11 2017,0.0555555555556
Sushiladevi619,1,1,0,2,2,3,20,Sat May 13 16:47:31 2017,1.0
Sushilasujitsah,1,1,1,3,187,73,59,Wed May 10 17:32:42 2017,0.0160427807487
Sushilk25,1,0,0,1,1,2,1,Sun May 14 15:56:15 2017,1.0
Sushilkumari8,1,1,0,2,4,3,81,Sun May 14 05:30:29 2017,0.5
Sushma12154655,1,0,0,1,2,0,20,Fri May 12 12:45:58 2017,0.5
Sushma1404,1,2,0,3,3,4,24,Sat May 13 08:34:56 2017,1.0
Sushma32586,1,0,0,1,1,0,2,Sun May 14 07:41:39 2017,1.0
SushmaBasak,1,0,0,1,0,0,0,Thu May 11 11:15:59 2017,inf
SushmaNagar4,1,0,0,1,1,0,2,Sun May 14 07:27:11 2017,1.0
SushmaRani82,0,1,0,1,2,3,1,Sun May 14 00:52:19 2017,0.5
SushmaS05767109,1,0,0,1,2,2,19,Sun May 14 15:21:19 2017,0.5
SushmaS33037549,0,1,0,1,17,0,1,Sun May 14 04:25:32 2017,0.0588235294118
SushmaSinghal16,1,0,0,1,1,1,0,Sun May 14 03:42:07 2017,1.0
SushmanGaur,0,1,0,1,9,7,9,Thu May 11 19:11:39 2017,0.111111111111
Sushobhit2001,1,0,0,1,1,4,37,Wed May 17 05:46:08 2017,1.0
SusilKu59030638,1,0,0,1,1,1,0,Sun May 14 14:35:30 2017,1.0
Susilamma2,1,0,0,1,1,0,0,Sun May 14 13:23:40 2017,1.0
SusmaSharma13,1,0,0,1,1,1,2,Sun May 14 04:59:30 2017,1.0
Suspinder1,1,0,0,1,1,1,1,Sun May 14 02:22:55 2017,1.0
SutharSatguru,1,1,0,2,9,3,3,Fri May 12 10:19:17 2017,0.222222222222
Suversha1,2,0,0,2,2,2,33,Sat May 13 11:36:45 2017,1.0
SuviraSinha,3,0,0,3,38,22,24,Fri Dec 16 10:59:57 2016,0.0789473684211
Suvirsaxenars,1,1,0,2,6,2,48,Sun May 14 09:58:32 2017,0.333333333333
SuyashS03947130,1,0,0,1,1,0,0,Sun May 14 06:07:10 2017,1.0
SwSar9,2,3,0,5,21,1,2,Mon May 15 04:53:03 2017,0.238095238095
Swami04104422,1,0,0,1,4,0,1,Sun May 14 13:35:44 2017,0.25
SwamiArat,1,0,0,1,2,14,15,Wed Mar 01 07:21:43 2017,0.5
SwamiDayalAnan1,1,0,0,1,2,1,21,Wed May 10 14:07:37 2017,0.5
SwamiGupta4,0,1,0,1,2,4,21,Sun May 14 04:39:47 2017,0.5
SwamiKaistha,0,1,0,1,17,2,2,Sun May 14 04:26:15 2017,0.0588235294118
SwamiKalra,1,1,0,2,3,2,2,Sun May 14 04:58:22 2017,0.666666666667
SwamiPrasad10,1,0,0,1,1,1,0,Sun May 14 05:23:04 2017,1.0
SwamiPyari1,0,1,0,1,1,2,25,Mon May 15 12:52:15 2017,1.0
SwamiSaran8,0,1,0,1,2,14,37,Sun May 14 11:46:27 2017,0.5
SwamiSaranDRNN,1,0,0,1,1,8,25,Wed May 10 15:30:37 2017,1.0
SwamiSharan11,1,0,0,1,2,0,21,Sat May 13 06:18:32 2017,0.5
SwamiSharan12,0,1,0,1,2,0,21,Mon May 15 12:32:36 2017,0.5
SwamiSharan19,0,1,0,1,1,2,11,Sat May 13 14:50:14 2017,1.0
SwamiSharanVer1,0,1,0,1,34,5,15,Sat May 13 15:02:27 2017,0.0294117647059
SwamiSneh,1,1,0,2,3,1,1,Sun May 14 04:30:48 2017,0.666666666667
SwamiSruthi,1,0,0,1,1,0,0,Sun May 14 13:22:09 2017,1.0
Swami_Saran_GGN,0,1,0,1,4,20,56,Sun May 14 04:31:15 2017,0.25
SwamisharanSin3,1,0,0,1,1,0,0,Sun May 14 04:33:37 2017,1.0
SwamyPritam,1,0,0,1,1,0,1,Fri May 12 12:00:53 2017,1.0
SwantiSatsangi,0,2,0,2,6,5,17,Fri May 19 17:30:55 2017,0.333333333333
Swapnil24622983,1,0,0,1,2,0,1,Sun May 14 12:42:58 2017,0.5
Swarandrnn,1,0,0,1,1,30,40,Wed May 10 15:46:51 2017,1.0
SwargKherwal,1,0,0,1,2,5,88,Sat May 13 14:20:47 2017,0.5
Swaroop27699680,1,0,0,1,1,1,0,Sun May 14 01:48:36 2017,1.0
SwaroopCharna,1,0,0,1,1,0,25,Sun May 14 02:40:01 2017,1.0
SwaroopLakshita,1,0,0,1,1,0,0,Sun May 14 09:52:47 2017,1.0
SwaroopShikhar,1,0,0,1,1,0,1,Sun May 14 05:49:43 2017,1.0
SwaroopVimal,1,0,0,1,5,0,6,Sun May 14 01:01:36 2017,0.2
Swarooprani2,1,0,0,1,3,0,2,Wed May 17 11:39:34 2017,0.333333333333
SwarupB2008,1,0,0,1,1,7,12,Sat May 13 06:57:00 2017,1.0
SwarupBhatia,1,0,0,1,1,0,0,Sun May 14 04:42:36 2017,1.0
SwarupKapoor,1,0,0,1,1,1,20,Sat May 13 07:16:12 2017,1.0
SwarupPrema,1,0,0,1,3,4,46,Sat May 13 13:40:19 2017,0.333333333333
SwarupReddy99,1,1,0,2,18,0,20,Sun May 14 00:44:19 2017,0.111111111111
Swarupapisapat1,2,0,0,2,2,0,0,Sun May 14 11:07:18 2017,1.0
Swathi40923573,1,0,0,1,2,2,1,Mon May 15 09:09:10 2017,0.5
Swati62216696,1,0,0,1,1,0,22,Sun May 14 05:50:52 2017,1.0
Swati9643,1,0,0,1,1,13,76,Wed May 10 18:31:21 2017,1.0
Swatimahima,1,0,0,1,1,1,0,Sun May 14 12:57:27 2017,1.0
TAmrutala,1,0,0,1,1,3,20,Thu May 11 02:48:26 2017,1.0
TChandraMouli9,1,1,0,2,2,5,26,Sun May 14 03:02:48 2017,1.0
TKeerthi3,1,0,0,1,1,0,0,Sat May 13 09:33:16 2017,1.0
TKeerthi4,1,0,0,1,1,0,0,Sat May 13 09:41:34 2017,1.0
TNSRIVASTAVA6,1,0,0,1,1,0,0,Thu May 11 13:55:12 2017,1.0
TPyria,1,0,0,1,1,1,0,Sun May 14 02:21:15 2017,1.0
TSNMurthy11,1,0,0,1,1,0,0,Sun May 14 01:56:53 2017,1.0
TSatyan91920662,1,0,0,1,1,2,0,Sun May 14 02:07:33 2017,1.0
TSrikan39469017,1,0,0,1,1,0,0,Sat May 13 09:24:01 2017,1.0
TSrikan82692856,1,0,0,1,1,1,0,Thu May 11 04:19:09 2017,1.0
TSruthi1,1,0,0,1,1,1,0,Sat May 13 09:44:59 2017,1.0
TULIKASAXENA11,1,0,0,1,2,1,1,Sun May 14 01:20:49 2017,0.5
TVRNSarma,0,1,0,1,105398,13979,11457,Mon Jun 07 16:43:21 2010,9.48784606919e-06
TVSNMURTY,1,0,0,1,2,0,0,Sat May 13 12:29:35 2017,0.5
TamadaSant,1,0,0,1,1,5,4,Sun May 14 07:20:49 2017,1.0
Tamanna01134022,1,0,0,1,2,6,24,Sun May 14 01:08:34 2017,0.5
Tamanna01_25,0,1,0,1,18,20,56,Tue May 16 16:27:02 2017,0.0555555555556
Tamanna25singh,1,0,0,1,4,0,0,Thu May 11 16:44:48 2017,0.25
Tamanna262,1,0,0,1,3,3,1,Thu May 11 15:32:49 2017,0.333333333333
TamannaNagar1,1,0,0,1,1,0,2,Sun May 14 07:16:23 2017,1.0
Tamanna_02Singh,0,1,0,1,17,0,1,Sun May 14 10:23:39 2017,0.0588235294118
Tamanna_Raheja,1,0,0,1,30,12,44,Mon Jul 30 12:45:55 2012,0.0333333333333
Tanay83264020,0,1,0,1,17,0,2,Sun May 14 10:14:15 2017,0.0588235294118
Taneja555,1,0,0,1,4,3,21,Tue May 09 16:00:23 2017,0.25
TanejaBodh,1,0,0,1,1,1,47,Thu May 18 14:55:29 2017,1.0
TanejaRimmy,1,0,0,1,11,21,22,Tue Oct 30 07:28:10 2012,0.0909090909091
Tani_4444,1,0,0,1,137,39,250,Wed Nov 02 16:41:51 2011,0.00729927007299
TankhaNandini,1,0,0,1,1,0,0,Sun May 14 08:51:28 2017,1.0
Tannu09284265,1,0,0,1,1,2,19,Sun May 14 05:29:29 2017,1.0
TannuPriya16,0,0,1,1,1,0,1,Sun May 14 04:21:49 2017,1.0
Tanu4all,1,0,0,1,94,92,893,Thu Sep 10 06:04:25 2009,0.0106382978723
TanuMSaran,1,1,0,2,8,5,2,Tue May 09 02:59:20 2017,0.25
TanuSeth03,1,0,0,1,1,0,1,Wed May 10 06:35:19 2017,1.0
TanuShrivasta13,0,1,0,1,34,2,8,Tue May 23 15:36:13 2017,0.0294117647059
Tanusethi3,1,0,0,1,1,23,72,Sun May 14 11:12:11 2017,1.0
TanwarPankhuri,1,0,0,1,1,0,0,Sun May 14 14:22:23 2017,1.0
TanwarPratibha1,1,0,0,1,1,0,21,Sun May 14 08:34:35 2017,1.0
TanwarStuti,1,0,0,1,1,0,21,Sun May 14 08:45:11 2017,1.0
TanwarVinita,1,0,0,1,2,5,24,Wed May 10 15:21:19 2017,0.5
Tanya00342316,1,0,0,1,1,2,22,Tue May 16 12:26:38 2017,1.0
TapanYadav2002,0,1,0,1,24,3,116,Tue May 16 06:01:38 2017,0.0416666666667
Tapasya_Ch,1,0,0,1,1,1,2,Sun May 14 05:19:39 2017,1.0
TaraSahu13,1,0,0,1,2,0,1,Fri May 12 13:11:38 2017,0.5
TarangGumber,0,1,0,1,14,30,77,Mon Mar 13 16:12:59 2017,0.0714285714286
Taravati10,1,0,0,1,1,28,68,Sun May 14 05:11:28 2017,1.0
Tarawati_bansiw,1,1,0,2,2,0,50,Sat May 13 16:07:46 2017,1.0
Tarsems87976456,0,1,0,1,1,0,2,Sun May 14 04:36:05 2017,1.0
TarunaS20562487,1,0,0,1,1,0,0,Sun May 14 00:34:03 2017,1.0
Tarunbatra123,0,1,0,1,18,0,0,Wed May 17 16:05:07 2017,0.0555555555556
Teena95826843,1,0,0,1,1,0,0,Tue May 09 01:46:44 2017,1.0
TegBahadur8,1,0,0,1,1,10,45,Sun May 14 04:56:54 2017,1.0
TejBahadur1966,1,0,0,1,1,1,93,Sat May 13 08:41:54 2017,1.0
TejMaira,1,0,0,1,1,0,0,Sun May 14 04:38:11 2017,1.0
TejSaroop1,1,0,0,1,1,0,56,Sun May 14 13:18:17 2017,1.0
TejSing95492431,1,0,0,1,2,0,21,Tue May 09 13:13:08 2017,0.5
Teja07605895,0,0,1,1,1,0,0,Sun May 14 14:46:02 2017,1.0
Tejaprakashs,0,1,0,1,7,6,2,Sun May 14 02:07:57 2017,0.142857142857
TejasNarang,1,0,0,1,1,1,1,Sat May 13 02:46:33 2017,1.0
Tejassh71523688,1,0,0,1,1,0,0,Fri May 12 17:04:05 2017,1.0
TejeswiBk,1,0,0,1,1,0,0,Sun May 14 08:55:27 2017,1.0
TejilalY,1,6,0,7,12,2,50,Sat May 13 16:22:00 2017,0.583333333333
Tejveer34191093,1,0,0,1,1,0,0,Sun May 14 05:14:50 2017,1.0
ThadhaniTina,1,0,0,1,1,1,0,Fri May 12 22:33:58 2017,1.0
ThakureRakesh,1,1,0,2,2,3,0,Sun May 14 00:46:39 2017,1.0
ThakurkPSingh8,0,2,0,2,22,6,25,Fri May 12 07:47:31 2017,0.0909090909091
Thayaramma2,1,0,0,1,1,2,1,Fri May 12 14:44:44 2017,1.0
Thayaru1,1,0,0,1,1,0,1,Sat May 13 01:32:29 2017,1.0
Thayaru2,1,0,0,1,1,1,0,Sat May 13 01:39:04 2017,1.0
TheHerdLocker,1,0,0,1,8559,461,348,Mon May 30 16:50:55 2016,0.000116836078981
TheatreKaBaap,1,0,0,1,1,3,0,Sat May 13 10:12:40 2017,1.0
ThisIsParidhi,1,2,0,3,4,7,18,Sun May 14 05:00:20 2017,0.75
TiwariVND,0,0,1,1,1,0,5,Fri May 12 06:10:30 2017,1.0
TomarGuru,1,0,0,1,2,3,21,Thu May 11 14:15:36 2017,0.5
TondanNeelam,0,1,0,1,3,2,71,Tue May 16 13:07:10 2017,0.333333333333
ToranTalwar,1,3,0,4,26,22,114,Sun May 14 00:44:59 2017,0.153846153846
TriptiRay6,1,0,0,1,1,1,0,Sun May 14 04:31:28 2017,1.0
Trivedi87955429,1,0,0,1,2,0,1,Sun May 14 11:24:16 2017,0.5
Trupti78987071,0,1,0,1,14,6,2,Thu May 18 12:46:53 2017,0.0714285714286
TulikaS47504123,1,0,0,1,2,2,77,Wed May 10 14:04:01 2017,0.5
Tumbling_chic,1,0,0,1,1399,134,162,Wed Jan 04 18:07:14 2012,0.000714796283059
TusharKumbhwall,1,0,0,1,1,0,0,Sun May 14 13:14:05 2017,1.0
TusharSharma_1,1,0,0,1,1,1,90,Sun May 14 04:00:20 2017,1.0
TutorialDemo2,1,0,0,1,1,0,0,Sat May 13 05:12:48 2017,1.0
Tuyen19347005,0,1,0,1,22,0,1,Tue May 16 01:40:20 2017,0.0454545454545
Tweety_Mukul,1,4,1,6,142,57,185,Thu Jun 17 07:07:22 2010,0.0422535211268
TyagiMayaram,0,1,0,1,2,0,20,Sun May 14 04:19:53 2017,0.5
U2KarshLive,1,1,0,2,460,906,737,Sat May 23 09:12:39 2009,0.00434782608696
UCMathur1,1,7,0,8,9,3,7,Sun May 14 00:59:33 2017,0.888888888889
UKhamuri,1,0,0,1,1,3,21,Sat May 13 10:11:42 2017,1.0
URMILSHARMA7,1,0,0,1,1,0,1,Sun May 14 10:36:17 2017,1.0
USHABAIPATHAK1,0,1,0,1,17,1,22,Wed May 17 16:26:28 2017,0.0588235294118
USukhuija,1,0,0,1,1,0,2,Sun May 14 04:44:01 2017,1.0
UdaySharan4,1,0,0,1,1,0,2,Sun May 14 02:10:27 2017,1.0
UdayYad85430052,1,1,0,2,5,4,1,Sat May 13 09:43:27 2017,0.4
UdeshwarT,1,0,0,1,1,0,21,Sun May 14 04:54:32 2017,1.0
Udit58133592,1,0,0,1,1,1,1,Sun May 14 04:57:47 2017,1.0
UditMittal12,1,0,0,1,1,0,1,Sun May 14 06:07:50 2017,1.0
UikeyLalita,1,1,0,2,3,0,0,Sun May 14 14:54:10 2017,0.666666666667
Ujjawal48106457,0,1,0,1,17,0,1,Sun May 14 04:36:22 2017,0.0588235294118
Ujju78646218,1,3,0,4,14,0,0,Sun May 14 05:04:38 2017,0.285714285714
UmaBhatt8,1,0,0,1,1,0,2,Sat May 13 14:12:51 2017,1.0
UmaKashyap7,1,0,0,1,1,0,1,Sun May 14 02:52:46 2017,1.0
UmaKhatri8,2,0,0,2,2,0,4,Mon May 15 03:17:20 2017,1.0
UmaKuma11560915,1,0,0,1,1,3,67,Sun May 14 05:20:58 2017,1.0
UmaVallem,1,0,0,1,1,0,0,Sun May 14 05:14:51 2017,1.0
Uma_Rani5,1,0,0,1,1,0,2,Sun May 14 04:53:29 2017,1.0
Umaarshita,1,0,0,1,3,3,3,Sun May 14 11:29:32 2017,0.333333333333
UmangGu73202522,0,1,0,1,3,1,1,Sun May 14 01:07:59 2017,0.333333333333
UmangKRoy1,1,0,0,1,1,0,1,Sat May 13 03:16:28 2017,1.0
UmangKushwaha1,1,0,0,1,1,3,100,Sun May 14 04:47:18 2017,1.0
UmangRajput1989,0,0,1,1,5,43,65,Thu May 11 16:58:43 2017,0.2
UmangSr91847179,0,1,0,1,19,7,76,Sun May 14 09:53:54 2017,0.0526315789474
UmangTanwar22,1,0,0,1,7,0,1,Wed May 10 06:33:03 2017,0.142857142857
Umasree12,1,0,0,1,2,0,1,Thu May 11 14:31:40 2017,0.5
Umes_Kushwaha,1,0,0,1,1,0,0,Sun May 14 03:05:59 2017,1.0
Umesh011977,1,0,0,1,1,4,79,Fri May 12 14:59:07 2017,1.0
UmeshKu08175387,1,0,0,1,1,0,0,Sun May 14 04:12:29 2017,1.0
UmeshKu93903507,1,0,0,1,2,1,2,Sun May 14 00:55:01 2017,0.5
UmeshTrivedi18,0,1,0,1,15,3,59,Sun May 14 16:54:38 2017,0.0666666666667
Umeshkumari2,0,1,0,1,3,0,54,Sun May 14 05:07:53 2017,0.333333333333
UmmattSimran,1,0,0,1,1,0,0,Tue May 09 10:39:25 2017,1.0
UpenderKumarsh3,1,0,0,1,2,1,1,Sun May 14 03:01:26 2017,0.5
UpendrasahSah,0,1,0,1,2,1,28,Sun May 28 01:00:29 2017,0.5
UpeshkumarUpesh,0,2,0,2,21,4,2,Sat May 13 15:15:59 2017,0.0952380952381
UppalSethi,1,0,0,1,1,1,66,Sun May 14 04:37:09 2017,1.0
UrmilGugliani,1,0,0,1,1,0,1,Sat May 13 12:57:23 2017,1.0
UrmilVerma1,1,0,0,1,1,0,40,Fri May 12 08:48:36 2017,1.0
Urmila1919,1,0,0,1,1,1,48,Sun May 14 02:36:20 2017,1.0
UrmilaGrover,1,0,0,1,1,0,5,Thu May 11 04:30:49 2017,1.0
Urmilag93458628,0,1,0,1,2,0,67,Mon May 15 12:37:01 2017,0.5
Urmilagiri6,0,1,0,1,2,2,67,Mon May 15 12:44:08 2017,0.5
UrvashiAnand4,1,0,0,1,1,1,20,Sun May 14 01:17:12 2017,1.0
UshaKulsherest1,1,0,0,1,1,0,0,Sun May 14 00:53:17 2017,1.0
UshaRani_db,1,0,0,1,1,0,1,Sun May 14 05:40:53 2017,1.0
UshaRaw22556893,1,0,0,1,1,4,30,Sun May 14 05:42:22 2017,1.0
UshaSatsangi,1,0,0,1,21,15,52,Fri May 05 15:40:42 2017,0.047619047619
UshaShrama,1,0,0,1,1,3,1,Sun May 14 14:14:24 2017,1.0
UshaSrivastav18,1,0,0,1,2,1,20,Fri May 12 12:29:30 2017,0.5
Usharan60123323,1,0,0,1,1,0,0,Sun May 14 04:03:25 2017,1.0
Uttamarora3,0,1,0,1,1,5,50,Tue May 16 17:33:58 2017,1.0
UzFFSMfnQ8vOStd,1,0,0,1,1,0,21,Sat May 13 14:01:05 2017,1.0
VAISHALISAWARK2,0,1,0,1,18,1,22,Wed May 17 16:36:57 2017,0.0555555555556
VASRGopalaRao,1,0,0,1,4,1,3,Sun May 14 16:26:16 2017,0.25
VAmr56,0,1,0,1,16,2,2,Fri May 12 13:56:11 2017,0.0625
VAnand95171407,1,0,0,1,1,0,20,Sun May 14 00:43:05 2017,1.0
VAnandBabu2,1,0,0,1,1,0,0,Sun May 14 00:36:24 2017,1.0
VC9286,1,0,0,1,20,13,4,Wed May 10 16:49:10 2017,0.05
VCGupta1952,1,0,0,1,1,0,0,Sun May 14 01:06:59 2017,1.0
VCMSarma1,1,0,0,1,1,21,80,Tue May 09 12:14:47 2017,1.0
VGOPALRAO3,0,2,0,2,20,0,0,Sun May 14 06:37:19 2017,0.1
VGSPatnaik1,1,0,0,1,1,0,0,Sun May 14 02:38:32 2017,1.0
VGdas2,1,1,0,2,4,2,0,Thu May 11 14:59:17 2017,0.5
VGiridhar6,1,0,0,1,1,0,0,Fri May 12 06:08:02 2017,1.0
VGopal19783506,1,0,0,1,1,0,0,Sun May 14 00:38:13 2017,1.0
VGopal83584616,1,0,0,1,1,0,0,Sun May 14 00:43:03 2017,1.0
VGuruCharan1,0,1,0,1,19,2,3,Tue Mar 14 06:31:03 2017,0.0526315789474
VICKY69185918,1,0,0,1,1,29,84,Sun May 14 05:45:51 2017,1.0
VIJAYYA93923829,1,0,0,1,1,0,20,Sun May 14 05:08:07 2017,1.0
VIKASMEHLA1111,1,0,0,1,1,22,98,Sat May 13 16:05:43 2017,1.0
VINITAPUNJWANI1,0,1,0,1,17,1,22,Wed May 17 16:48:59 2017,0.0588235294118
VINODCH75555711,0,1,0,1,17,24,79,Tue May 16 01:19:47 2017,0.0588235294118
VINODSACHDEVA17,1,0,0,1,2,26,94,Sat May 13 14:54:05 2017,0.5
VINODSKHURANA1,0,2,0,2,68,38,96,Sun May 14 00:49:45 2017,0.0294117647059
VISHALS04813914,1,0,0,1,1,28,96,Sun May 14 06:08:32 2017,1.0
VKripa1,1,0,0,1,1,3,0,Thu May 11 01:45:22 2017,1.0
VLaxmi15,1,0,0,1,1,1,20,Sun May 14 01:51:34 2017,1.0
VLeelavathi1,1,0,0,1,1,1,0,Fri May 12 01:31:56 2017,1.0
VNageswararao13,1,0,0,1,1,1,0,Thu May 11 01:35:48 2017,1.0
VPraveenKumarR4,1,0,0,1,1,2,100,Sat May 13 15:14:55 2017,1.0
VPreeti4,1,0,0,1,2,0,0,Thu May 11 15:17:12 2017,0.5
VRAJKUMARI17,1,1,0,2,6,0,0,Fri May 12 14:00:10 2017,0.333333333333
VRajyalakshmi1,0,2,0,2,10,1,69,Sun May 14 01:07:03 2017,0.2
VRavikiran4,1,0,0,1,1,3,0,Sat May 13 11:03:05 2017,1.0
VSAROJINI1,1,1,0,2,2,0,0,Sun May 14 00:41:14 2017,1.0
VSLakshmi2,1,0,0,1,6,0,0,Thu May 11 01:42:58 2017,0.166666666667
VSPRAKASHRAO2,1,0,0,1,1,2,20,Tue May 09 17:54:10 2017,1.0
VSSatsangi1,0,1,0,1,18,2,28,Sun May 14 17:20:23 2017,0.0555555555556
VSVinny1,2,0,0,2,2,1,1,Sun May 14 11:19:13 2017,1.0
VSatyan59769668,1,0,0,1,1,2,20,Sun May 14 01:37:47 2017,1.0
VShanthiSwaroo1,1,0,0,1,1,0,0,Sun May 14 02:52:42 2017,1.0
VSindhu6,1,0,0,1,1,0,0,Sun May 14 12:02:28 2017,1.0
VSobharani,1,0,0,1,1,0,0,Sat May 13 12:24:03 2017,1.0
VSubbaLakshmi1,1,0,0,1,2,0,0,Thu May 11 01:52:32 2017,0.5
VSurekha2,1,0,0,1,1,0,0,Sun May 14 02:42:28 2017,1.0
VSyamala3,1,0,0,1,1,1,1,Fri May 12 06:04:01 2017,1.0
VVGSastry1,1,0,0,1,1,9,0,Thu May 11 01:06:42 2017,1.0
VVGiri01,1,0,0,1,1,0,1,Thu May 11 07:01:44 2017,1.0
VVRMurthy3,1,0,0,1,1,0,0,Thu May 11 01:03:00 2017,1.0
VVVLakshmi17,1,0,0,1,1,0,1,Mon May 15 08:41:43 2017,1.0
VVenkat48876508,1,0,0,1,1,0,0,Sun May 14 03:44:05 2017,1.0
VVijayPrakash1,1,0,0,1,1,0,1,Sun May 14 00:45:41 2017,1.0
VVijayalaksmi1,1,0,0,1,4,1,3,Sun May 14 16:42:54 2017,0.25
V_SRIDHA,0,1,0,1,17,2,1,Mon May 15 04:08:34 2017,0.0588235294118
Vachan27786166,1,0,0,1,1,0,0,Thu May 11 13:36:58 2017,1.0
VadheraSneha,0,1,0,1,8,2,1,Thu May 11 18:10:57 2017,0.125
VadheraSuvidha,1,1,0,2,14,1,17,Thu May 11 10:05:33 2017,0.142857142857
Vaibhav14000938,1,0,0,1,1,1,20,Sat May 13 19:18:22 2017,1.0
Vaibhav3340,0,1,0,1,26,16,70,Wed May 10 16:35:00 2017,0.0384615384615
VaibhavSATSANGI,1,0,0,1,3,10,39,Thu May 04 12:44:01 2017,0.333333333333
Vaibhavvishru,1,0,0,1,1,0,1,Sun May 14 03:59:29 2017,1.0
ValluriNihali,1,3,0,4,5,18,10,Sat May 13 08:35:19 2017,0.8
VamanRao7,0,5,0,5,48,27,41,Sat May 13 02:07:13 2017,0.104166666667
Vandana05614623,1,0,0,1,1,0,3,Sun May 14 04:40:51 2017,1.0
Vandana09190279,1,0,0,1,2,1,41,Sat May 13 12:53:43 2017,0.5
Vandana18455164,1,0,0,1,1,0,21,Sat May 13 14:39:55 2017,1.0
Vandana20Sharma,1,0,0,1,1,0,0,Sun May 14 05:12:07 2017,1.0
Vandana81851655,0,1,0,1,1,3,20,Mon May 15 13:02:11 2017,1.0
VandanaDevi14,1,1,0,2,2,2,34,Sun May 14 00:25:49 2017,1.0
VandanapuRajen1,1,0,0,1,1,1,0,Sat May 13 11:13:30 2017,1.0
Vandna91357693,1,0,0,1,2,3,1,Tue May 16 09:08:11 2017,0.5
Varadarajulare3,2,0,0,2,2,7,81,Sun May 14 01:53:52 2017,1.0
VaranBhatia,1,0,0,1,1,2,3,Mon May 15 13:21:59 2017,1.0
VardaanChaudha1,0,0,1,1,2,0,1,Sat May 13 12:44:54 2017,0.5
Varma1954,0,1,0,1,18,3,1,Sun May 14 08:51:56 2017,0.0555555555556
Varma97502715,0,1,0,1,18,0,2,Sun May 14 10:04:43 2017,0.0555555555556
VarmaPooran,0,1,0,1,5,0,0,Sun May 14 05:23:50 2017,0.2
VarshaDevi8,1,0,0,1,1,0,0,Sun May 14 04:47:28 2017,1.0
VarshaPrasad8,1,0,0,1,1,6,40,Sun May 14 04:13:48 2017,1.0
Varunvironika,1,0,0,1,1,19,36,Thu May 11 05:34:22 2017,1.0
VasamsettyG,1,1,0,2,2,0,0,Sun May 14 06:49:53 2017,1.0
Vasanth17410322,1,0,0,1,1,0,0,Sun May 14 14:51:57 2017,1.0
VasanthaAllamr1,1,1,0,2,3,1,1,Sun May 14 01:18:00 2017,0.666666666667
VashishtSudha,0,9,0,9,42,4,28,Sat May 13 17:49:25 2017,0.214285714286
VasundharaM24,1,0,0,1,2,0,0,Sat May 13 16:16:46 2017,0.5
VatanSi83499564,1,0,0,1,1,0,21,Sat May 13 05:57:23 2017,1.0
VatiDayal,1,1,0,2,2,0,0,Sun May 14 13:05:12 2017,1.0
Vatsdeepika2,1,0,0,1,1,6,12,Fri May 12 16:08:26 2017,1.0
VedPrak50961348,1,0,0,1,1,0,21,Sun May 14 03:21:17 2017,1.0
VedPrak88817191,1,0,0,1,1,0,0,Sun May 14 06:05:18 2017,1.0
VedPrakashKaus3,1,0,0,1,1,3,22,Sun May 14 00:29:47 2017,1.0
Vedhavathi10,1,0,0,1,1,0,0,Sun May 14 14:41:48 2017,1.0
VeenaDonepudi,1,0,0,1,18,2,2,Sat May 13 13:16:13 2017,0.0555555555556
VeenaKapoor13,1,0,0,1,1,0,1,Sun May 14 13:18:39 2017,1.0
Veena_db,1,1,0,2,4,4,3,Tue May 09 15:51:58 2017,0.5
Veenasaini14,1,0,0,1,1,2,22,Wed May 24 14:24:21 2017,1.0
Veenu05,1,0,0,1,1,0,0,Wed May 10 17:20:06 2017,1.0
Veenu60836409,0,1,0,1,6,2,11,Sat May 13 16:05:58 2017,0.166666666667
