handle,tweetType,counts
MohanKrishnaYdv,Retweet,1
MohanKrishnaYdv,Tweet,1
MohanSa02766599,Retweet,3
MoharSi10241147,Tweet,1
Moharsi11061204,Retweet,1
MohieSwaroop,Tweet,1
Mohinde28893834,Tweet,1
MohiniKapoor5,Tweet,1
MohiniSahai,Retweet,1
MohiniTalwar,Tweet,1
Mohit68272072,Retweet,1
MohitGhilotia,Retweet,1
MohitSaxena3004,Tweet,1
MohitVe87537479,Tweet,1
Mona72271938,Tweet,1
MonaPrajapat1,Tweet,1
MonaSinghal83,Retweet,1
Monali96610714,Tweet,1
Moni57290385,Tweet,1
MonicaMehra8,Retweet,1
Monika020580,Retweet,3
Monika11245411,Tweet,1
Monika17126,Tweet,1
Monika36003068,Tweet,1
Monika44496833,Retweet,2
Monika44Monika,Tweet,1
Monika46117812,Tweet,1
MonikaKhatri19,Retweet,1
MonikaNarang23,Retweet,1
Monikadrnn,Retweet,3
Monikagupta70,Tweet,1
Monikaparth,Tweet,1
Monikay94633264,Tweet,1
MonoharSatsangi,Tweet,1
Monu95696680,Tweet,1
MonuKum06468033,Tweet,1
MorjePriya,Tweet,1
MoryaAnmai,Tweet,1
MotiKumarYadav5,Tweet,1
MotilalKhare,Tweet,1
Moukahlad,Tweet,1
MrChetan5,Tweet,1
MrChironji,Retweet,1
MridulNarain,Retweet,1
MridulaGarg1,Retweet,1
MridulaGarg1,Tweet,2
Mrsagarwal3,Tweet,1
Mrsrajmathur,Tweet,1
Mrudula_volety,Tweet,1
Ms0207Sharma,Tweet,1
MsMahima2016,Tweet,1
MucktaSatsangi,Tweet,1
MuheetHajela,Tweet,2
Mukesh16101958,Tweet,1
Mukesh16840561,Retweet,1
Mukesh20470976,Tweet,1
Mukesh20711887,Retweet,1
Mukesh33740123,Retweet,2
Mukesh41443234,Retweet,17
Mukesh97828289,Tweet,1
MukeshBaranwal8,Tweet,1
MukeshD53687668,Retweet,2
MukeshK13105848,Tweet,1
MukeshK16092149,Tweet,1
MukeshK22590344,Tweet,1
MukeshK68015067,Tweet,1
MukeshKrChoudh3,Tweet,1
MukeshPunjabi6,Retweet,3
MukeshT75046448,Retweet,12
MukeshT75046448,Tweet,1
MukeshWalia13,Tweet,1
Mukeshs46781622,Tweet,1
MuktaMuktamani,Tweet,1
MukulSaran,Retweet,1
Mukul_rajkumar,Retweet,1
Mukund0110,Tweet,1
Mukund95814119,Tweet,1
MukundDayal,Tweet,1
MukundReddyN,Reply,1
MukutLal5,Retweet,1
MukutLal5,Tweet,1
Munesh66888657,Tweet,1
MuniyaDevi,Tweet,1
MunnaKumarBarn1,Retweet,1
MunshilalR,Tweet,1
Muralidharrao19,Tweet,1
MuraligopalVsp,Retweet,1
MurariL42630062,Retweet,1
Murariy48569959,Retweet,1
Murariy48569959,Tweet,1
Murthi12660902,Tweet,1
MurthyIsn,Tweet,1
MurtyBattula,Retweet,1
MurtyDakshina,Tweet,1
Muskaan1405,Tweet,1
Muskan75266145,Tweet,1
MuskanC80558072,Retweet,3
Muskan_jia,Retweet,1
Muskanbkp,Tweet,1
Mvijetha1,Tweet,1
Mvsatyaprasad1,Tweet,2
MyPinkSteth,Retweet,1
NARASIMHAVALLUR,Tweet,1
NARAYANPRASADY6,Tweet,1
NARENDRAKCA1985,Tweet,1
NApparao3,Tweet,1
NEERAJATPT,Retweet,2
NEERAJK52748088,Tweet,1
NIKHILR78780072,Tweet,1
NIRANJANTPT,Retweet,2
NIRMALK18039574,Tweet,1
NITIKAANAND4,Tweet,1
NITINKU78343603,Tweet,1
NITKSURI,Tweet,1
NKVerma24417430,Tweet,1
NLEELALAKSHMI1,Tweet,2
NMurali52531962,Tweet,1
NNarayan9,Tweet,1
NPrasad1963,Tweet,1
NRAMGOPAL1,Tweet,1
NSMurthy13,Tweet,1
NSPrabhakar1,Retweet,1
NSushila2,Reply,1
NULIKANAKARAO1,Tweet,1
NVR_Mohan,Tweet,1
NaazdeepS,Tweet,1
Nabalyadav9,Retweet,1
Nabalyadav9,Tweet,1
NagabhushanRe20,Retweet,1
NagabhushanRe20,Tweet,1
Nagalak04615077,Tweet,1
NagalaxmiR,Retweet,1
NagalaxmiR,Tweet,1
NagamaniBolorum,Tweet,1
Nagamaniamarav1,Tweet,1
NagarBahadur,Tweet,1
NagarNavya,Tweet,1
Nagendr24976042,Tweet,1
Nagendr59529829,Tweet,1
Nagendr95263363,Retweet,1
Nagendr95263363,Tweet,1
Nagendrakes123,Retweet,1
NagiaPrem,Tweet,1
NaginiSwarup,Retweet,1
Nagired63988422,Tweet,1
NagoriBali,Tweet,1
Nagorirb,Retweet,1
Nagorirb,Tweet,1
NagswararaoY,Tweet,1
NainTaraMehta,Tweet,1
NalinBryant,Retweet,2
NaliniAhluwalia,Tweet,1
NaliniBhatkar,Tweet,1
NamRatan3,Retweet,1
NamadhariSriva,Tweet,1
NamanSh02041662,Tweet,1
NamartaGupta1,Tweet,1
Namita33752722,Retweet,1
NamitaG02268500,Tweet,1
NamitaNigam2,Retweet,1
NamitaNigam2,Tweet,1
NamitaSatsangi,Tweet,3
Namitak21334995,Retweet,1
Namrata00764498,Tweet,1
Namrata2404,Tweet,1
NamrataGill7,Tweet,1
Namsumari1,Retweet,1
NanakramA,Retweet,3
NandKis40950979,Tweet,1
NandaSoami,Reply,1
Nandini54289146,Tweet,1
NandiniDixit4,Retweet,1
NandiniDixit4,Tweet,1
Nandkis98765,Tweet,1
NandkishorePd1,Tweet,1
NanduriRajyala4,Reply,1
NandyalaKondaR1,Tweet,2
NapinderKaur,Retweet,1
Narabdibairb,Tweet,1
NarainMandal,Retweet,1
NarainMandal,Tweet,1
NarainUgam,Tweet,2
Naraindrnn,Tweet,1
NarangAnshika,Tweet,1
Narasim56842740,Tweet,1
NarasimhamEvl,Tweet,1
NarasimhamKvl,Tweet,1
Narasingharao3,Tweet,1
NaredlaSaran,Tweet,1
Narende22303211,Tweet,1
Narende90666942,Retweet,1
Narende90666942,Tweet,2
Narender116,Tweet,1
Narenderhsp,Tweet,1
Narendr22993754,Tweet,1
Narendr23692848,Tweet,1
Narendr32862894,Retweet,1
Narendr72218292,Retweet,1
NarendraMathu18,Tweet,1
Narendrasatsang,Tweet,1
NareshB71877462,Tweet,1
NareshG61934472,Tweet,2
NareshKumarMid3,Tweet,1
NareshPaliya,Tweet,1
Nareshksinha1,Retweet,2
Narish86,Retweet,1
Narish86,Tweet,3
Narora8,Tweet,1
NarottamGupta3,Retweet,1
NarsimhaA,Tweet,1
NarulaNupur,Tweet,1
Nashok1978,Tweet,1
Nathu58442247,Tweet,1
NavarShakuntla,Tweet,1
Navd6080301707,Retweet,1
Naveen88395388,Tweet,1
NaveenJoshi0,Retweet,1
NaveenJoshi0,Tweet,1
NaveenSharma911,Tweet,1
NaveenV72800654,Tweet,1
NaveenY59917828,Tweet,1
Naveenc77300692,Tweet,1
Naveenk42227162,Tweet,1
Naveenk89944528,Tweet,1
NavinSatsangi,Tweet,1
Navpallav2,Reply,1
NawalKishori,Retweet,1
NayyarDayal,Retweet,1
Needhe4,Tweet,2
Neelaka19994435,Reply,1
Neelam47253313,Tweet,1
Neelam97342037,Tweet,1
NeelamAggarwal9,Retweet,1
NeelamAggarwal9,Tweet,1
NeelamBhatnaga4,Retweet,1
NeelamBhatnaga4,Tweet,1
NeelamDhawan4,Tweet,1
NeelamK52241762,Tweet,1
NeelamPhutela,Reply,1
NeelamSatsangi,Tweet,1
NeelamSaxena19,Tweet,1
NeelamSoami,Tweet,1
NeelamV43933236,Tweet,1
Neelam_db,Tweet,1
Neelamrani777,Retweet,1
Neelimaamit1,Retweet,1
NeelooVani,Tweet,1
Neeluaggarwal1,Retweet,1
Neelugupta2209,Tweet,1
NeelumBhati1,Tweet,1
NeeraSahai,Retweet,2
NeeraSahai,Tweet,1
Neeraj79875772,Tweet,1
Neeraj86822760,Tweet,1
NeerajS48145227,Retweet,1
NeerajS61347533,Tweet,1
NeerajS65417631,Retweet,2
Neerajk67812156,Retweet,1
Neerajkalyan9,Retweet,2
Neerajkalyan9,Tweet,1
Neerajkumar1229,Tweet,1
Neerajsaini8888,Retweet,1
Neeru50585392,Tweet,1
NeeruBhatia20,Tweet,1
NeeruGupta007,Tweet,1
NeeruTaneja1,Retweet,1
NeetShrivastav1,Tweet,1
NeetSriya,Retweet,1
NeetaAggarwal2,Retweet,1
NeetaSinha16,Retweet,1
NeetaUtralia,Tweet,1
NeetiSetia,Tweet,1
NeetuKu74153624,Tweet,1
Neetukamal3,Tweet,1
Neha19805175,Retweet,1
Neha3nehaNeha,Tweet,1
Neha45735361,Tweet,1
Neha84308474,Retweet,6
Neha84308474,Tweet,1
NehaAsthana9,Tweet,1
NehaKumarirs,Tweet,1
NehaSin15985494,Retweet,1
Nehal87906134,Tweet,1
Nehasatsangi2,Tweet,1
Nehavikasfluor,Tweet,1
NeshthaDev,Retweet,1
NidhiKaushal9,Reply,1
NidhiNagpal7,Retweet,1
NidhiNigam_sumi,Tweet,1
NidhiSatsangi,Retweet,1
Nidhikaistha,Retweet,3
Nidhisatsangi1,Retweet,1
Nidhisatsangi1,Tweet,1
NidsNarola,Tweet,1
NigamGupta11,Tweet,2
NigamPrakash5,Retweet,1
NigamPyari,Retweet,1
NigamPyari,Tweet,1
Nigamvive,Tweet,2
Nigamvive1,Retweet,1
NigotaKusum,Retweet,1
Nihal24191414,Tweet,1
NiharGupta8,Tweet,1
NiharLadla,Tweet,1
NiharUtralia,Tweet,1
NiharikaAggarw5,Retweet,2
NijaDiwan,Tweet,2
NijaMehra,Tweet,1
Nikhil42892932,Tweet,1
NikhilS11637501,Retweet,1
NikhilVerma04,Tweet,1
Nikita87505356,Retweet,1
Nikita87505356,Tweet,1
Nikita_Gandhi4,Tweet,1
NikkiYa28226261,Retweet,1
Niksaggarwal34,Tweet,1
Nilakshichauhan,Retweet,1
NilamSinha6,Tweet,2
NileshGupta98,Tweet,1
Nileshbhatiya8,Tweet,1
NimM80,Tweet,1
NimantK,Retweet,1
NimmagaddaSabar,Retweet,2
NimmagaddaSabar,Tweet,1
NimmiSingapore,Tweet,2
NinuSaxena,Tweet,1
NirajKu01091839,Retweet,1
NirbhaydasYadav,Tweet,1
NirmalChawla3,Retweet,1
NirmalChawla3,Tweet,1
NirmalGauba,Tweet,1
Nirmala11181419,Tweet,1
Nirmala23748079,Tweet,1
Nirmala34120371,Tweet,1
Nirmala48973866,Tweet,1
Nirmala67363940,Tweet,1
NirmalaMehta9,Tweet,1
Nirmalasatsang1,Retweet,1
Nirmals96831632,Retweet,1
NiruYadav5,Tweet,3
NischalMalhotr1,Tweet,1
Nisha27444585,Tweet,1
Nisha56109639,Tweet,1
Nisha676,Tweet,1
NishaKataria10,Tweet,1
NishaSh30061423,Tweet,1
Nishant72851613,Tweet,1
Nishant72943585,Retweet,1
NishantRaizada7,Retweet,2
NishthaPrinja,Tweet,1
NishthaRoorkee,Retweet,2
NishuJa30048269,Tweet,1
NishuKu31654779,Tweet,1
NiteshK45651265,Reply,1
NiteshKumar_dei,Tweet,1
Niteshs82680689,Retweet,1
Nitiksha8,Tweet,1
Nitin7bwm,Retweet,1
NitinBH31348413,Tweet,1
NitinGu20376091,Tweet,1
NitinMathur31,Tweet,1
Nitinku64453861,Tweet,1
NityaSharma1978,Tweet,1
NivanshiMishra,Tweet,1
Nivasinha1965,Tweet,1
NkJain21,Retweet,5
NkMogla,Tweet,1
NoopurKataria,Tweet,1
Npkulshreshtha1,Retweet,1
Nravi88503091,Tweet,1
Nrnr853,Retweet,1
Ns04922451,Tweet,1
NuperSaxena9,Tweet,1
NupurArora18,Tweet,1
NupurPbn,Tweet,1
NupurSaxena2217,Tweet,1
Nupurdrnn,Retweet,4
OVeerabadra,Tweet,1
OWKJAGADISH1989,Tweet,1
ObulammaN,Tweet,1
OmBabu06963087,Retweet,4
OmBhaskar5,Tweet,1
OmMandal14,Retweet,2
OmMandal14,Tweet,2
OmMehra14,Retweet,1
OmPraka28342337,Reply,1
OmPrakashMahaj4,Tweet,1
Omparkash90501,Tweet,1
OmparkashGoyal3,Tweet,1
Ompraka74278378,Tweet,1
Ompraka81269960,Reply,1
OmprakashAggar6,Tweet,1
OnkarSawarkar,Tweet,1
P06212,Tweet,1
P201Yogesh,Tweet,1
PAMMAJI1,Tweet,1
PANANDKUMAR15,Tweet,1
PARMATMALAL12,Tweet,1
PARUNA10,Tweet,1
PAVNESHMAHAJAN,Tweet,1
PAnnapurna4,Tweet,1
PAtchamambaRao,Tweet,1
PBNKAUSHALYADEV,Tweet,1
PBN_ALKA_YADAV,Tweet,1
PBN_AMITA_SHRMA,Tweet,1
PBN_ARTI_YADAV,Tweet,1
PBN_BIMLESH,Tweet,1
PBN_KRISHNA_Y,Tweet,1
PBN_PINKY_YADAV,Tweet,1
PBN_RASHMI_RANI,Tweet,1
PBN_SARASWATI,Tweet,1
PBN_SUNITA_YADV,Tweet,1
PBN_USHA_YADAV,Tweet,2
PBRAJENDERPAL,Tweet,1
PBSARKARSARAN,Tweet,1
PBSAURABHCHAUH1,Retweet,2
PB_ABHEY_SINGH,Tweet,1
PB_ARVIND_KUMAR,Tweet,1
PB_UDAY_SINGH,Tweet,1
PCaprihan,Tweet,1
PChayaRani,Tweet,1
PD1915,Tweet,1
PGOVINDARAJU7,Tweet,1
PGPRAJU123,Retweet,1
PGPRAJU123,Tweet,1
PINKIDE87411625,Retweet,1
PKRPGandhi2,Tweet,1
PKVermasbi,Tweet,1
PKohly,Tweet,1
PLakshmi17,Tweet,1
PManjula13,Tweet,1
PMarawaha,Tweet,1
PMehatha,Tweet,1
PNARAYANAMURTH1,Tweet,1
PNMehra2,Tweet,1
PNilium,Tweet,1
POOJAAR65639193,Retweet,7
PPBhalla1,Tweet,1
PPNarang1,Tweet,1
PPSharma0507,Retweet,1
PPayaru,Tweet,1
PPrameela3,Retweet,1
PPrameela3,Tweet,1
PPrashadMehta,Tweet,1
PRASADBGTPT,Retweet,2
PRATHYUSHABGTPT,Retweet,3
PRAVIDN,Tweet,1
PREMALDEVI,Tweet,1
PREMKUMARDESHM1,Reply,1
PREMKUMARDESHM1,Tweet,1
PREMSHANKARSAG2,Tweet,1
PREMpRASADsING2,Tweet,1
PREMpra48695231,Tweet,1
PRSB8,Retweet,1
PRadhaPyari2,Retweet,1
PRajeshwari2,Tweet,1
PSAKHI2,Tweet,1
PSITARAMARAJU5,Tweet,1
PSMalhotra3,Tweet,1
PSPRASADRAO2,Retweet,1
PSPRASADRAO2,Tweet,1
PSURATHPYARI1,Tweet,1
PSainha,Retweet,1
PSainha,Tweet,1
PSatyavathi2,Tweet,1
PShrimalve,Tweet,1
PSoaminaidu,Retweet,1
PSuchitra2,Tweet,1
PSurat22,Tweet,1
PTadeparthy,Tweet,5
PTaekwond,Retweet,3
PTaekwond,Tweet,1
PThangasani,Tweet,2
PURNIMATPT,Retweet,2
PUSHPAD00767637,Tweet,1
PUSHPAMKUMARI01,Tweet,1
PVIJAYA41531265,Tweet,1
PVNRAMASITA1,Tweet,1
PVPRASADTPT,Retweet,2
PVRMurty5,Tweet,1
PVRao98882080,Tweet,1
PVenkateswaram2,Tweet,1
PVishavnath,Tweet,1
PaavaniSharma,Tweet,1
PaawanPrakash53,Tweet,1
PadamchittS,Tweet,1
PadmMani,Tweet,1
PadmajaKotti,Tweet,1
PadmajaRentala,Tweet,1
Padmamarni25,Tweet,1
PadmanabhanIye3,Tweet,1
PaduchuriSwathi,Tweet,1
Pal11431534,Retweet,1
PalRani9,Retweet,4
PalRani9,Tweet,2
PalakChhabra6,Retweet,1
PalakChhabra6,Tweet,1
PalankiPrasad,Retweet,1
Palatyadav1,Retweet,1
Palatyadav1,Tweet,1
PaliyaNidhi,Retweet,1
Pall53658300,Tweet,1
Pallavi01883762,Retweet,1
Pallavi92323009,Retweet,1
PallaviModi2,Retweet,3
PallaviModi2,Tweet,2
Pallavi_DEI,Tweet,1
PamilaMadan,Tweet,1
PanchalJivika,Tweet,1
Pancham95944613,Retweet,4
Pancham95944613,Tweet,1
PanchanandSing5,Tweet,1
Pandeyanmol321,Tweet,1
Pandu48856139,Tweet,1
Pankaj270386,Tweet,1
Pankaj81287098,Retweet,2
Pankaj989625273,Retweet,1
PankajK63549606,Retweet,1
PankajK98101205,Tweet,1
PankajS42038844,Retweet,1
PankajS56157935,Retweet,1
PankajS69985994,Tweet,1
PankajSetia10,Tweet,1
Pankajkaler3,Retweet,1
PantulaSwami,Reply,1
Papputhapa9,Tweet,1
ParagLamba,Tweet,1
Param113,Tweet,1
ParamParkash24,Reply,1
ParamSh49353857,Tweet,1
Parambi11595413,Retweet,1
Paramji02301328,Retweet,1
Paramji02301328,Tweet,1
Paramji49351467,Tweet,1
Paramprakash5,Retweet,2
Paramprakash5,Tweet,1
Paramsheesh2,Retweet,1
ParasNathPras17,Tweet,1
Parasray2,Tweet,1
ParbiniDiwan,Tweet,1
Pardeep47477378,Retweet,1
Pardeep81223080,Retweet,1
PardeepBsnl,Retweet,1
PardeepBsnl,Tweet,1
Pardeepkumar27,Retweet,1
PargatS643,Tweet,1
Parihar65945282,Retweet,1
ParishiSharma3,Tweet,1
ParsadAlakh,Retweet,1
ParsadAlakh,Tweet,1
ParulMa03203496,Retweet,1
ParulNagpal13,Retweet,1
ParulSi68868518,Tweet,1
Parul_K_P,Retweet,2
Parulkaura,Tweet,1
Parveen19626,Tweet,1
Parveen26013554,Tweet,1
Parveen260763,Tweet,1
Parveen47045115,Tweet,1
Parveen62950469,Tweet,1
Parveen95242007,Retweet,1
Parveenb25,Retweet,1
PatilKrishnadas,Retweet,1
PatilKrishnadas,Tweet,3
PatirajC,Tweet,1
PaulNaish78,Retweet,1
PaulPaawan,Retweet,1
PaulPaawan,Tweet,1
Pavan31277870,Retweet,5
Pavan31277870,Tweet,2
PavanKu98277036,Reply,1
Pavi_RS,Tweet,1
Pavitrajewelle1,Tweet,1
Pavitraneeraj12,Tweet,1
Pawan210176,Retweet,1
Pawan47709716,Retweet,1
PawanKyadav14,Reply,1
PawanKyadav14,Tweet,1
PawanRa68048293,Tweet,1
PawanSoami,Tweet,1
Pawanbansal01,Tweet,1
Pawangu41669369,Retweet,1
PayalRathoreT,Tweet,2
PayalSMathur,Retweet,1
Pb8989159227,Tweet,1
PbAjaySood,Tweet,1
PbAmee,Tweet,1
PbAneja,Tweet,1
PbAnuragsharan,Tweet,1
PbArunKumar55,Tweet,1
PbArunSuri,Tweet,1
PbGulshanSuri,Tweet,1
PbHarishKumar1,Tweet,1
PbKewal,Tweet,1
PbPbanilkumar,Tweet,1
PbPradeepdiwan,Tweet,1
PbRaamprakash,Tweet,1
PbRajatSood,Tweet,1
PbRajeevSood,Tweet,1
PbSaar,Tweet,1
PbSandeepdiwan,Tweet,1
PbSanjeev2,Retweet,1
PbSushilkumar,Tweet,1
PbTarachand,Tweet,1
PbVDSINGH1,Tweet,1
Pb_Kishor_Prem,Tweet,1
Pbarti2,Tweet,1
Pbgauravnarad,Tweet,1
Pbhaskararaju2,Tweet,1
Pbjagdishdiwan,Tweet,1
PbnArti,Tweet,1
PbnArun,Tweet,1
PbnEnnEss,Retweet,5
PbnEnnEss,Tweet,1
PbnGurtej,Tweet,1
PbnKaur,Tweet,1
PbnMamata,Tweet,1
PbnManju,Tweet,1
PbnNaampyaari,Tweet,1
PbnNupur,Tweet,1
PbnPramod,Tweet,2
PbnRameshDiwan,Tweet,1
PbnReenuDiwan,Tweet,1
PbnRoliSuri,Tweet,1
PbnSaranpiyari,Tweet,1
PbnSavita,Tweet,1
PbnSaxena,Tweet,1
PbnShefaliDiwan,Tweet,1
PbnSmitaYadav,Tweet,1
PbnSudershan,Tweet,1
PbnSunitasharma,Tweet,1
PbnUshasharma,Tweet,1
Pbnradha,Tweet,1
Pbsumit2,Tweet,1
PdAwdhesh,Tweet,1
PdBarnwal,Retweet,1
PdParmeshwar,Tweet,1
PdShadeo,Retweet,1
PdShadeo,Tweet,1
PdYadunandan,Tweet,1
PeddireddyMc,Tweet,1
PeeBeeP119,Retweet,1
Peeyush53547830,Tweet,1
PemanandT,Tweet,1
Pgpyari,Tweet,1
PhalgunVivek,Tweet,1
PhoolSeth,Tweet,1
PiaAhluwalia,Tweet,1
PiaDayal,Tweet,1
PinkiKu28663180,Retweet,2
Pinkipoddar1,Tweet,1
Pinky21962976,Tweet,1
Pinky66965003,Retweet,1
PinkyDevi19,Retweet,3
PinkyDevi19,Tweet,1
PinkySah13,Retweet,4
PinkySah13,Tweet,1
PinkySatsangi,Retweet,1
Pinkysatsangi1,Retweet,1
PintuBhagat16,Retweet,1
PintuBhagat16,Tweet,1
Pintukindia,Retweet,1
PiyariGuru,Tweet,1
PiyariSaran,Tweet,1
PiyushK27771555,Reply,1
Piyushguptarb,Tweet,1
Piyushk04134609,Retweet,1
Piyushk61681222,Retweet,1
PkSinha83159609,Tweet,1
PokuruYasodamma,Tweet,1
Poobhatnagar,Tweet,1
Pooja01899355,Tweet,1
Pooja09527567,Tweet,1
Pooja16575338,Tweet,1
Pooja3021990,Tweet,1
Pooja61051815,Tweet,1
PoojaBhatnaga20,Tweet,1
PoojaChoudharyr,Tweet,1
PoojaGa58884110,Retweet,1
PoojaGu93832303,Tweet,1
PoojaKewalrama2,Retweet,1
PoojaNarwal2,Tweet,2
PoojaPa69907740,Tweet,1
PoojaSi31467212,Retweet,1
PoojaVe97169786,Tweet,1
PoojaYa47026846,Retweet,1
Poojagusain17,Retweet,2
Poojapr9595,Tweet,1
Poonam05350499,Retweet,1
Poonam15648240,Tweet,1
Poonam57036633,Tweet,1
Poonam76858187,Tweet,1
PoonamBanurag,Retweet,1
PoonamBanurag,Tweet,1
PoonamChhabra10,Tweet,2
PoonamDeviTomar,Tweet,1
PoonamDewett,Tweet,1
PoonamG97657908,Tweet,2
PoonamGupta66,Tweet,1
PoonamJuneja10,Retweet,1
PoonamJuneja10,Tweet,1
PoonamPallavi,Retweet,1
PoonamR86746700,Tweet,1
PoonamRani3485,Tweet,1
PoonamV75063346,Tweet,1
PoonamY83740151,Tweet,1
Poonambhasin5,Retweet,1
Poonamguptasah,Retweet,1
Poonamguptasah,Tweet,1
Poonampoddar8,Tweet,1
Poonams77408229,Retweet,1
Poonamseth9,Tweet,2
PooranC55666926,Tweet,1
Poornim21190769,Retweet,1
PoornimaRaizada,Tweet,1
Poras97162052,Retweet,4
Poras97162052,Tweet,1
PorasSomal,Retweet,5
PorasSomal,Tweet,1
PrMahavir,Tweet,1
PraRaghu1,Tweet,1
Prabava57658530,Reply,1
PrabeenaGupta,Tweet,1
PrabeerKumar4,Retweet,1
Prabha30398414,Tweet,1
Prabha80757731,Retweet,1
PrabhaAnandGup1,Retweet,2
PrabhaAnandGup1,Tweet,1
Prabhak47363566,Tweet,1
Prabhat77636656,Reply,1
Prachi29122000,Tweet,1
Pradeep20645801,Tweet,1
Pradeep41491750,Retweet,1
Pradeep56295610,Tweet,1
Pradeep59870588,Retweet,1
Pradeep61912900,Tweet,1
Pradeep66894818,Tweet,1
Pradeep77081765,Tweet,1
Pradeep92858301,Retweet,1
PradeepKaler,Tweet,1
PradeepSahgal,Retweet,2
Pradeepgupta02,Retweet,45
Pradeepgupta02,Tweet,1
PradhanAdya,Tweet,1
Pragati82309564,Retweet,1
Pragati84822125,Reply,1
PragyaSatsangi,Tweet,1
PrahladKhare1,Tweet,1
PrakashBurnwal5,Tweet,1
PrakashShabad,Tweet,1
PrakashaVimal,Tweet,1
PrakharPung,Retweet,1
PramilaGupta7,Tweet,1
Pramod87106449,Tweet,1
PramodK60505389,Tweet,1
PramodK88676672,Retweet,1
PramodPoddar5,Tweet,1
PramodS26357001,Retweet,1
PramodSatsangi,Retweet,4
PramodSatsangi,Tweet,1
PramodbBhatnag1,Tweet,1
PranaoSinha,Retweet,1
PranatiRaj,Tweet,1
PrarabdhB,Tweet,2
Prasad38367925,Tweet,1
Prasad5456,Tweet,1
Prasad6368,Tweet,2
PrasadChandan12,Reply,1
PrasadDinbandhu,Tweet,1
PrasadPalanki,Tweet,2
PrasadRamjivan,Retweet,1
PrasadRamjivan,Tweet,1
PrasadRoopnath,Retweet,1
PrasadRupanjali,Tweet,1
PrasadSoami,Tweet,1
PrasadSusma,Tweet,1
Prasadraovenkat,Retweet,2
Prasadraovenkat,Tweet,1
Prashan63254800,Tweet,1
Prashan72767721,Tweet,1
Prashant_Sinh,Retweet,1
Prashant_Sinh,Tweet,1
PrashanthRDandu,Retweet,1
Prashanthi07,Tweet,1
PratapBisht19,Tweet,1
Prateek29122000,Tweet,1
PrateekVerma24,Retweet,1
PrateetSinha,Tweet,2
PrateetiSatsan2,Tweet,2
PratibhaSatsan2,Tweet,1
PratibhaSinha19,Tweet,1
Pratibha_ku31,Tweet,1
Pratiksha047,Tweet,1
PratimaMathur4,Tweet,1
Pratimadevi16,Retweet,2
Pratishtha_03,Tweet,1
PratitiJitani,Retweet,3
Pratyus48164164,Retweet,1
Praveen03691688,Tweet,1
Praveen42641631,Retweet,1
Praveen57941174,Retweet,1
Praveen78686140,Retweet,1
PraveenLata10,Tweet,1
PraveenSehgal30,Tweet,1
Pravesh26694937,Retweet,1
Pravesh26694937,Tweet,1
PravinSaindane3,Tweet,1
PreamKumarVerm2,Tweet,1
PreetRani_1116,Retweet,1
Preetam06093631,Retweet,1
Preetam06093631,Tweet,1
Preetam55255630,Tweet,1
PreetamBhupati2,Tweet,1
Preetam_t,Tweet,3
Preeti290189,Retweet,1
Preeti85141159,Retweet,1
Preeti91118225,Tweet,1
PreetiAmar1,Tweet,1
PreetiG54126683,Retweet,1
PreetiK36832657,Tweet,1
PreetiK54524266,Reply,1
PreetiK77706555,Tweet,1
PreetiManani,Tweet,1
PreetiMann9,Tweet,2
PreetiPanwar19,Tweet,1
PreetiS92639022,Retweet,1
PreetiSatsangi,Tweet,1
Preeti_ST,Tweet,1
Preetis51745784,Retweet,1
Preetis51745784,Tweet,1
Preetis68255812,Retweet,1
Preetis68255812,Tweet,1
Preetivanti,Retweet,1
Preetkumar06,Tweet,1
Preetsatsangi,Tweet,1
PreetyDl,Retweet,1
PreetyDl,Tweet,1
PreetyS20704319,Reply,1
Prem3595,Retweet,3
Prem3595,Tweet,1
Prem65189259,Retweet,1
Prem68129121,Tweet,1
Prem831993,Tweet,1
PremBha46953181,Tweet,1
PremChandVerm17,Tweet,1
PremDayal5,Retweet,1
PremDayal5,Tweet,1
PremDayal6,Tweet,1
PremDayal8,Retweet,1
PremDayalSingh1,Tweet,1
PremKMathur1,Tweet,1
PremKSethi,Tweet,1
PremKaliYadav1,Retweet,1
PremKaliYadav1,Tweet,1
PremKumarSethi4,Tweet,1
PremLat66382396,Tweet,1
PremMocherla,Tweet,1
PremNagpal8,Retweet,1
PremNat07091135,Reply,1
PremPVerma2,Tweet,1
PremPVerma71,Tweet,1
PremPauja,Tweet,1
PremPiari,Tweet,1
PremPra22967984,Tweet,1
PremPra2460,Tweet,1
PremPra36331714,Retweet,1
PremPrakashP2,Tweet,1
PremPrasadBhar2,Tweet,1
PremPrasadTyagi,Retweet,1
PremPrasadTyagi,Tweet,1
PremPyari5,Tweet,1
PremRaj251,Tweet,1
PremRajKunwar2,Tweet,1
PremSSatsangi1,Tweet,1
PremSah46639815,Tweet,1
PremSah52,Retweet,8
PremSah52,Tweet,1
PremSakhi1,Tweet,1
PremSakhi2,Tweet,1
PremSaroop1,Retweet,2
PremSinhaAgra,Retweet,3
PremSuresh3,Tweet,1
PremSuri3,Tweet,1
PremSwarup13,Retweet,1
PremVati14,Tweet,1
PremVer55507264,Tweet,1
PremVer81583572,Tweet,1
PremaPrasad8,Tweet,1
Premaku05046037,Tweet,1
PremakumariM,Tweet,1
Premavani11,Tweet,1
