handle,ID String,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age,Score-English,Score-Universal,Score-Network,Score-Content,Score-Sentiment,Score-Temporal,Score-Friend,Score-User
Gunjan170863,863568790491021312,1,0,0,1,1,1,2,Sun May 14 01:36:58 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GunjanB55955856,863615140570300416,1,0,0,1,1,1,0,Sun May 14 04:41:09 2017,1.0,0.87,0.983532829531,0.802706715068,0.74,0.91,0.787951843463,0.793147133651,0.783886357497
GunjanChadha3,863108691695779840,1,0,0,1,2,0,40,Fri May 12 19:08:42 2017,0.5,0.42,0.56,0.840246053348,0.16,0.361346662576,1.0,0.793147133651,0.58
GunjanChhabra8,863457726772518914,10,0,0,10,11,2,1,Sat May 13 18:15:39 2017,0.909090909091,0.46,0.24,0.803186734523,0.688333333333,0.74,0.8,0.793147133651,0.29
GunjanG13972251,863634617760448512,0,1,0,1,1,0,1,Sun May 14 05:58:33 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
Gunjangambhir2,863642172473475072,1,0,0,1,1,2,50,Sun May 14 06:28:34 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gunjanjuneja7,863565286527520770,1,2,0,3,3,5,0,Sun May 14 01:23:03 2017,1.0,0.77,0.587222222222,0.67746474359,0.77,0.361346662576,0.947044232111,0.38,0.477617021277
GunjarNayyar,861579648605581312,1,1,0,2,20,6,4,Mon May 08 13:52:50 2017,0.1,0.52,0.55,0.746666666667,0.54,0.57,0.58,0.52,0.57
GunturLaxmi,863566456721723392,1,0,0,1,1,0,20,Sun May 14 01:27:42 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GupaVidhi,863562795589267456,1,0,0,1,2,1,3,Sun May 14 01:13:09 2017,0.5,0.495,0.83,0.802706715068,0.633333333333,0.361346662576,0.993714272013,0.793147133651,0.52
GuptaB5,863555039805288448,1,0,0,1,1,0,12,Sun May 14 00:42:20 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GuptaBhatia,862330909462102016,1,0,0,1,1,0,0,Wed May 10 15:38:04 2017,1.0,0.45,0.789786602043,0.840246053348,0.51,0.24,0.787951843463,0.793147133651,0.783886357497
GuptaGie,822155299,1,0,0,1,3303,342,252,Thu Sep 13 20:41:08 2012,0.000302755071147,0.32,0.16,0.14,0.57,0.19,0.05,0.16,0.01
GuptaHarshani,863645575169945600,1,0,0,1,1,0,0,Sun May 14 06:42:05 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GuptaHazari,863572459420880896,0,1,0,1,9,0,0,Sun May 14 01:51:33 2017,0.111111111111,0.76,0.6,0.96,0.8,0.57,0.891122433377,0.87,0.7134308175
GuptaMuku2012,863546190457065472,1,0,0,1,1,0,2,Sun May 14 00:07:10 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GuptaPnr,862915151284121602,1,0,0,1,1,0,0,Fri May 12 06:19:39 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.48,0.787951843463,0.793147133651,0.783886357497
GuptaSanddep62,863606843288936451,1,0,0,1,1,0,20,Sun May 14 04:08:11 2017,1.0,0.54,0.789786602043,0.840246053348,0.65,0.6115,0.787951843463,0.793147133651,0.783886357497
GuptaSidds,863603279892066304,1,0,0,1,1,0,20,Sun May 14 03:54:01 2017,1.0,0.54,0.789786602043,0.840246053348,0.65,0.6115,0.787951843463,0.793147133651,0.783886357497
Guptadayalbagh,522867637,0,1,0,1,1,280,136,Tue Mar 13 04:10:47 2012,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
Guptasaroj0158,863564491027431424,0,1,0,1,3,0,0,Sun May 14 01:19:53 2017,0.333333333333,0.63,0.66,1.0,0.86,0.83,0.961665654778,0.88,0.674066946538
GupthaBnvr,863570994283372545,1,0,0,1,1,0,0,Sun May 14 01:45:44 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GurSaranSRIVAS1,861935876384804864,1,0,0,1,2,17,59,Tue May 09 13:28:21 2017,0.5,0.79,0.63,0.797621863222,0.84,0.7,0.787951843463,0.88,0.58
GurSewa14449589,863381507410456576,1,0,0,1,1,6,20,Sat May 13 13:12:47 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GurSwarup,861935626739793922,1,0,0,1,2,0,20,Tue May 09 13:27:22 2017,0.5,0.68,0.61,0.797621863222,0.85,0.423440514469,0.787951843463,0.88,0.45
GuradhariS,863552167868628992,1,0,0,1,1,0,0,Sun May 14 00:30:55 2017,1.0,0.98,0.789786602043,0.840246053348,0.83,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurbach49050181,863557745743544320,0,1,0,1,2,0,0,Sun May 14 00:53:05 2017,0.5,0.65,0.717619047619,0.961054752865,0.71,0.74,0.965623840795,0.757887906714,0.718333333333
GurchamanLal,863598075142590465,1,0,0,1,1,0,0,Sun May 14 03:33:20 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurchar36606571,863548814812209152,0,5,0,5,20,4,17,Sun May 14 00:17:36 2017,0.25,0.63,0.53,0.36,0.72,0.75,0.77,0.497887906714,0.64
GurcharanKaur17,863552687274577920,1,0,0,1,1,0,0,Sun May 14 00:32:59 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurdarshan1984,863648781484666880,0,2,0,2,14,2,1,Sun May 14 06:54:50 2017,0.142857142857,0.62,0.53,0.45,0.68,0.68,0.811727289024,0.567887906714,0.51
GurdarshanKaur5,864145993431830528,0,1,0,1,1,1,7,Mon May 15 15:50:34 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
GurdasS19689531,863545617251020801,0,1,0,1,2,0,1,Sun May 14 00:04:53 2017,0.5,0.58,0.65,0.749305555556,0.72,0.77,0.65,0.88,0.68
GurdayalAnand,862353689343864833,1,0,0,1,4,1,6,Wed May 10 17:08:36 2017,0.25,0.77,0.51,0.840246053348,0.91,0.92,0.79,0.793147133651,0.71
GurdayalPd,863559794912772096,1,0,0,1,4,0,0,Sun May 14 01:01:14 2017,0.25,0.71,0.43,0.99,0.92,0.89,0.87,0.793147133651,0.11
GurdayalUikey,863757146302828544,1,1,0,2,3,1,21,Sun May 14 14:05:26 2017,0.666666666667,0.61,0.58,0.961054752865,0.69,0.68,0.922864571094,0.538333333333,0.55
GurdayalpR,863593358937264128,1,1,0,2,14,1,1,Sun May 14 03:14:36 2017,0.142857142857,0.6,0.61,0.753333333333,0.78,0.8,0.64,0.69,0.61
Gurdeep67177346,863469369904570369,1,0,0,1,1,0,1,Sat May 13 19:01:55 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GurdeepVerma10,863614236676763648,1,0,0,1,1,0,21,Sun May 14 04:37:34 2017,1.0,0.87,0.789786602043,0.840246053348,0.91,0.94,0.787951843463,0.793147133651,0.783886357497
Gurdeepsingh_rs,863599297505316864,0,1,0,1,1,1,22,Sun May 14 03:38:12 2017,1.0,0.74,0.840104739086,0.797621863222,0.67,0.56,0.787951843463,0.445449085289,0.783886357497
GurdeoPrasad,863738015545528324,0,0,1,1,1,1,1,Sun May 14 12:49:25 2017,1.0,0.94,0.787833735569,0.803186734523,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GurdevS89286580,863580580188966912,0,1,0,1,3,3,1,Sun May 14 02:23:49 2017,0.333333333333,0.72,0.65,1.0,0.86,0.83,0.915645905634,0.88,0.763388431346
Gurdevs77568636,862639977867464705,1,1,0,2,0,0,0,Thu May 11 12:06:12 2017,inf,0.51,0.51,0.572034571723,0.52,0.7,0.89,0.42,0.48
GurdhamSingh,862297687365910528,1,0,0,1,2,1,21,Wed May 10 13:26:04 2017,0.5,0.69,0.58,0.797621863222,0.85,0.423440514469,0.787951843463,0.88,0.48
Gurgaonashasha1,863559920934952960,1,1,0,2,6,8,74,Sun May 14 01:01:44 2017,0.333333333333,0.59,0.59,0.996666666667,0.74,0.66,0.895708052255,0.88,0.64
Gurgaonindraje1,863555368055713792,1,1,0,2,9,2,15,Sun May 14 00:43:38 2017,0.222222222222,0.67,0.63,0.934357142857,0.76,0.66,0.667639915071,0.88,0.58
Gurgaonpushpam1,863558218995445760,1,1,0,2,5,12,89,Sun May 14 00:54:58 2017,0.4,0.61,0.55,0.749305555556,0.79,0.82,0.887583507784,0.88,0.53
Guri199893,863705540303749120,0,2,0,2,18,5,32,Sun May 14 10:40:22 2017,0.111111111111,0.64,0.54,0.826666666667,0.83,0.56,0.804736234054,0.54,0.66
GurishankarS,863447880882716672,1,6,0,7,16,2,5,Sat May 13 17:36:31 2017,0.4375,0.74,0.59,0.71,0.77,0.74,0.831228751061,0.74,0.54
Gurmail87858296,863587023147466754,1,3,0,4,16,0,7,Sun May 14 02:49:25 2017,0.25,0.37,0.58,0.54,0.49,0.7,0.35,0.54,0.45
Gurmeet61770830,864020197715390464,0,0,1,1,1,2,22,Mon May 15 07:30:42 2017,1.0,0.76,0.787833735569,0.803186734523,0.78,0.77,0.787951843463,0.793147133651,0.783886357497
Gurmehar15,863616914639036418,1,0,0,1,1,1,1,Sun May 14 04:48:12 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
Gurmehar16,863630099769438208,1,0,0,1,1,8,28,Sun May 14 05:40:36 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurmeharsatsan2,863789040696401920,1,0,0,1,1,5,0,Sun May 14 16:12:10 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GurmitS74092061,863582529042993152,0,1,0,1,3,2,1,Sun May 14 02:31:34 2017,0.333333333333,0.7,0.66,1.0,0.86,0.83,0.955840956703,0.88,0.763388431346
GurmukhGupta,861957655111188480,0,1,0,1,1,1,0,Tue May 09 14:54:54 2017,1.0,0.678,0.833519447615,0.797621863222,0.58,0.593440514469,0.787951843463,0.7,0.783886357497
Gurnam16776,863361230504775680,1,16,0,17,37,0,1,Sat May 13 11:52:12 2017,0.459459459459,0.61,0.61,0.61,0.6,0.7,0.64,0.47,0.53
GurnamPyari,861797322895761409,0,3,0,3,7,0,2,Tue May 09 04:17:48 2017,0.428571428571,0.67,0.68,0.57475,0.87,0.76,0.897512437811,0.695,0.63
GurneetRawal,863554664729411584,2,1,0,3,6,1,2,Sun May 14 00:40:50 2017,0.5,0.59,0.59,0.873342105263,0.67,0.75,0.73,0.64,0.6
GurpalSandhu19,863761630215229440,0,1,0,1,17,0,2,Sun May 14 14:23:15 2017,0.0588235294118,0.68,0.5,0.92,0.63,0.58,0.738689145338,0.87,0.757757847534
GurparshadGupta,863348227289923585,1,0,0,1,1,1,0,Sat May 13 11:00:32 2017,1.0,0.77,0.789786602043,0.840246053348,0.9,0.55,0.787951843463,0.793147133651,0.783886357497
Gurpree80935025,863382335437275136,1,0,0,1,16,1,1,Sat May 13 13:16:04 2017,0.0625,0.67,0.61,0.73,0.64,0.56,0.840515504456,0.88,0.58
Gurpreet5887,863216287127941120,0,1,0,1,7,0,7,Sat May 13 02:16:15 2017,0.142857142857,0.64,0.58,0.636666666667,0.71,0.79,0.53,0.62,0.58
GurpreetJudge5,863425851605397505,0,1,0,1,1,1,20,Sat May 13 16:08:59 2017,1.0,0.756571428571,0.829080425852,0.797621863222,0.74,0.247348827244,0.787951843463,0.349599896662,0.783886357497
GurpreetManas,863771764123287553,0,1,0,1,17,0,56,Sun May 14 15:03:31 2017,0.0588235294118,0.76,0.55,0.89,0.81,0.6,0.85251672404,0.87,0.691547409429
GurpremMarwaha,863669752245387264,0,1,0,1,2,1,1,Sun May 14 08:18:09 2017,0.5,0.77,0.55,0.566115079365,0.8,0.59,0.787951843463,0.77,0.587617021277
GurpriyaJund,863297387569086464,1,0,0,1,1,1,0,Sat May 13 07:38:31 2017,1.0,0.87,0.789786602043,0.840246053348,0.93,0.93,0.787951843463,0.793147133651,0.783886357497
Gurpyara1,862654566503923716,1,0,0,1,2,1,41,Thu May 11 13:04:10 2017,0.5,0.65,0.64,0.797621863222,0.67,0.423440514469,0.787951843463,0.88,0.62
Gurpyari1,862655954709622784,0,1,0,1,1,1,21,Thu May 11 13:09:41 2017,1.0,0.678,0.833519447615,0.797621863222,0.58,0.593440514469,0.787951843463,0.7,0.783886357497
Gurpyari18,863356170563702785,1,0,0,1,1,4,2,Sat May 13 11:32:06 2017,1.0,0.89,0.789786602043,0.840246053348,0.75,0.71,0.787951843463,0.793147133651,0.783886357497
GurpyariSingh,861915614570577921,1,0,0,1,15,0,1,Tue May 09 12:07:50 2017,0.0666666666667,0.59,0.57,0.845,0.64,0.58,0.883086936936,0.87,0.47
Gursaran15,861928098325024768,1,0,0,1,2,0,22,Tue May 09 12:57:27 2017,0.5,0.68,0.58,0.797621863222,0.86,0.423440514469,0.787951843463,0.88,0.46
Gursaran1937,863621220624769024,1,0,0,1,1,0,0,Sun May 14 05:05:19 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GursaranR,863667556611219456,1,0,0,1,1,4,21,Sun May 14 08:09:26 2017,1.0,0.87,0.789786602043,0.840246053348,0.83,0.78,0.787951843463,0.793147133651,0.783886357497
GursaranSidhu,863719473232068608,0,0,1,1,4,0,16,Sun May 14 11:35:44 2017,0.25,0.410305555556,0.42,0.840246053348,0.72,0.361346662576,0.77,0.793147133651,0.39
Gurshar42266791,863470171180204032,1,1,0,2,2,0,1,Sat May 13 19:05:06 2017,1.0,0.67,0.472361541108,0.797621863222,0.89,0.593440514469,0.787951843463,0.7,0.557617021277
Gurshar89838484,863616642500186112,1,0,0,1,2,12,40,Sun May 14 04:47:07 2017,0.5,0.47,0.51,0.803186734523,0.611666666667,0.71,0.73,0.793147133651,0.56
Gurswaroop2,863592062356135936,1,0,0,1,1,1,70,Sun May 14 03:09:27 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurswarup2,863588253642801152,1,0,0,1,1,2,48,Sun May 14 02:54:19 2017,1.0,0.89,0.789786602043,0.840246053348,0.87,0.84,0.787951843463,0.793147133651,0.783886357497
Guru19831168,863741678204706816,0,1,0,1,3,1,1,Sun May 14 13:03:58 2017,0.333333333333,0.67,0.65,1.0,0.86,0.83,0.906353223767,0.88,0.727617021277
Guru85328130,863674009723953152,1,0,0,1,1,0,22,Sun May 14 08:35:05 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GuruDay46695304,863631088274481152,1,0,0,1,1,1,0,Sun May 14 05:44:31 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GuruDayalGupta2,863726814232969217,0,1,0,1,10,0,1,Sun May 14 12:04:54 2017,0.1,0.65,0.62,0.53,0.87,0.71,0.887701221256,0.617887906714,0.58
GuruDayalSharm8,863439818147209217,0,4,0,4,19,1,10,Sat May 13 17:04:29 2017,0.210526315789,0.66,0.53,0.83,0.66,0.55,0.81,0.635,0.69
GuruDayalYada17,861985224959205377,1,3,0,4,23,20,9,Tue May 09 16:44:27 2017,0.173913043478,0.67,0.54,0.72,0.81,0.75,0.69,0.55,0.45
GuruDee00788218,863615742578753536,1,0,0,1,1,0,21,Sun May 14 04:43:33 2017,1.0,0.92,0.789786602043,0.840246053348,0.89,0.63,0.787951843463,0.793147133651,0.783886357497
GuruDeoUpadhyay,863250024913788928,1,0,0,1,1,0,1,Sat May 13 04:30:19 2017,1.0,0.67,0.789786602043,0.840246053348,0.73,0.71,0.787951843463,0.793147133651,0.783886357497
GuruMaharshi,862491509203099648,1,0,0,1,1,3,21,Thu May 11 02:16:14 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.48,0.787951843463,0.793147133651,0.783886357497
GuruPoddar,863596136975749120,0,1,0,1,12,0,1,Sun May 14 03:25:38 2017,0.0833333333333,0.65,0.6,0.96,0.84,0.49,0.852882655699,0.87,0.57
GuruPra23458841,861913173967986689,1,0,0,1,13,0,1,Tue May 09 11:58:09 2017,0.0769230769231,0.65,0.6,0.96,0.73,0.57,0.840704421316,0.87,0.51
GuruPrakashBha1,863420570402246657,1,0,0,1,1,1,0,Sat May 13 15:48:00 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GuruPrasadShar4,863740412867084288,0,1,0,1,4,3,21,Sun May 14 12:58:56 2017,0.25,0.72,0.6,0.749305555556,0.88,0.82,0.935807306421,0.88,0.73
GuruPrasadVerm5,864461359131635712,2,0,0,2,18,0,1,Tue May 16 12:43:43 2017,0.111111111111,0.46,0.48,0.840246053348,0.93,0.9,0.84,0.793147133651,0.46
GuruPyari5,864104228922380289,0,0,1,1,1,0,1,Mon May 15 13:04:37 2017,1.0,0.93,0.833521895116,0.765439788732,0.87,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GuruRapaka,864149484690952193,0,1,0,1,16,0,3,Mon May 15 16:04:27 2017,0.0625,0.67,0.56,0.92,0.78,0.59,0.899747593593,0.87,0.56
GuruSafi,863260205454315520,1,0,0,1,10,16,154,Sat May 13 05:10:46 2017,0.1,0.64,0.6,0.91,0.76,0.59,0.88,0.88,0.5
GuruSaranyat,862567862338179072,3,1,0,4,39,16,46,Thu May 11 07:19:38 2017,0.102564102564,0.59,0.37,0.57,0.65,0.74,0.52,0.58,0.52
GuruSatsangi1,863415842138017796,0,1,0,1,24,13,101,Sat May 13 15:29:13 2017,0.0416666666667,0.44,0.56,0.64,0.65,0.5,0.74,0.73,0.44
GuruSha34442269,863551952621260800,0,0,1,1,1,1,1,Sun May 14 00:30:04 2017,1.0,0.87,0.787833735569,0.803186734523,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GuruSharanDas2,863593656892112897,1,0,0,1,1,1,2,Sun May 14 03:15:47 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GuruSwaroop2,863614227319185409,1,0,0,1,1,0,0,Sun May 14 04:37:31 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.48,0.787951843463,0.793147133651,0.783886357497
GuruadharS,862653830390992897,1,0,0,1,1,1,20,Thu May 11 13:01:15 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurucha03392698,864084334231392257,1,0,0,1,1,0,0,Mon May 15 11:45:33 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GurucharanSuri,863044085694779393,1,0,0,1,2,21,71,Fri May 12 14:51:59 2017,0.5,0.61,0.83,0.840246053348,0.621666666667,0.361346662576,0.86,0.793147133651,0.89
Gurucharan_rs,863598028493430784,0,1,0,1,1,0,22,Sun May 14 03:33:09 2017,1.0,0.74,0.840104739086,0.797621863222,0.67,0.56,0.787951843463,0.445449085289,0.783886357497
Gurucharanbabu1,863927479550959617,1,0,0,1,1,1,0,Mon May 15 01:22:16 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GurudassSatsan2,863620018147282945,1,0,0,1,1,2,1,Sun May 14 05:00:32 2017,1.0,0.94,0.833521895116,0.765439788732,0.98,0.46,0.787951843463,0.793147133651,0.783886357497
Guruday28354913,863619704547532800,0,1,0,1,17,0,20,Sun May 14 04:59:17 2017,0.0588235294118,0.69,0.55,0.89,0.81,0.6,0.824510866237,0.87,0.59
GurudayalMathur,863547413155524609,1,0,0,1,1,1,20,Sun May 14 00:12:02 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GurudayalPrasa3,862674136606404609,1,0,0,1,2,0,0,Thu May 11 14:21:56 2017,0.5,0.66,0.638823529412,0.797621863222,0.75,0.79,0.787951843463,0.88,0.517617021277
GurudayalPrasa4,862674875382726658,1,0,0,1,1,0,0,Thu May 11 14:24:52 2017,1.0,0.88,0.789786602043,0.840246053348,0.92,0.88,0.787951843463,0.793147133651,0.783886357497
GurudayalYada20,865199279454863362,1,0,0,1,2,2,20,Thu May 18 13:35:57 2017,0.5,0.61,0.47,0.785371427089,0.66,0.62,0.96,0.793147133651,0.67
GurudeoNarain,863123979698970625,0,1,0,1,9,0,0,Fri May 12 20:09:27 2017,0.111111111111,0.57,0.53,0.71,0.49,0.74,0.8,0.76,0.59
Gurudyal79,862691276306755584,3,4,0,7,16,4,22,Thu May 11 15:30:03 2017,0.4375,0.51,0.6,0.7,0.59,0.71,0.59,0.55,0.45
Gurumehar2,862894401525342208,0,2,0,2,24,1,12,Fri May 12 04:57:11 2017,0.0833333333333,0.57,0.47,0.67,0.68,0.76,0.8,0.55,0.59
GurumeharV,863281935593984001,1,0,0,1,1,1,21,Sat May 13 06:37:07 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurupal14,864334185762353152,0,1,0,1,2,0,1,Tue May 16 04:18:23 2017,0.5,0.592954545455,0.462361541108,0.797621863222,0.772078465394,0.593440514469,0.787951843463,0.7,0.57
Gurupayari1,863610504731795456,1,0,0,1,1,0,80,Sun May 14 04:22:44 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurupra11006525,863373907696336896,1,0,0,1,1,1,21,Sat May 13 12:42:35 2017,1.0,0.88,0.789786602043,0.840246053348,0.98,0.67,0.787951843463,0.793147133651,0.783886357497
Gurupra73341237,863586908978372608,1,0,0,1,1,0,0,Sun May 14 02:48:58 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Guruprasad2804,863633334198349825,1,0,0,1,15,6,15,Sun May 14 05:53:27 2017,0.0666666666667,0.69,0.55,0.6,0.8,0.79,0.68,0.59,0.65
Guruprem4,863741230424961024,0,1,0,1,3,1,1,Sun May 14 13:02:11 2017,0.333333333333,0.67,0.65,1.0,0.86,0.83,0.906353223767,0.88,0.717617021277
Gurupri83761407,863404404141064193,1,0,0,1,1,5,10,Sat May 13 14:43:46 2017,1.0,0.71,0.605888888889,0.797621863222,0.86,0.753440514469,0.787951843463,0.72,0.717570093458
Gurupyari2,863411654570147840,1,0,0,1,1,0,0,Sat May 13 15:12:34 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurupyari9,864144167621935104,1,1,0,2,2,0,0,Mon May 15 15:43:19 2017,1.0,0.61,0.51,0.775604697263,0.9,0.361346662576,0.787951843463,0.45,0.427617021277
Gurusant3,862677840189431809,1,0,0,1,1,2,0,Thu May 11 14:36:39 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gurusar42233853,863630705187840000,0,1,0,1,5,1,21,Sun May 14 05:43:00 2017,0.2,0.67,0.65,0.514404761905,0.76,0.75,0.9050135561,0.52,0.73
GurusaranP,863024522953412608,1,1,0,2,3,0,0,Fri May 12 13:34:15 2017,0.666666666667,0.65,0.59,0.774359792136,0.82,0.234335799835,0.941256706584,0.67,0.467617021277
Gurusharangupt2,863618333417107456,0,0,1,1,1,2,1,Sun May 14 04:53:50 2017,1.0,0.72,0.833521895116,0.765439788732,0.82,0.75,0.787951843463,0.793147133651,0.783886357497
Gurusharanverm7,863550069336793088,0,1,0,1,21,6,23,Sun May 14 00:22:35 2017,0.047619047619,0.41,0.39,0.46,0.63,0.84,0.46,0.46,0.46
GuruvachanV,862491476537823232,1,0,0,1,6,2,0,Thu May 11 02:16:07 2017,0.166666666667,0.46,0.18,0.840246053348,0.16,0.361346662576,0.46,0.793147133651,0.18
GurvinderDhim11,863984817993506816,0,2,0,2,4,1,2,Mon May 15 05:10:07 2017,0.5,0.62,0.67,0.359214285714,0.82,0.75,0.918501676118,0.72,0.66
Gutpreet4,863615696025944064,1,0,0,1,1,1,22,Sun May 14 04:43:21 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
Gvaralakshmi3,863226074016215040,1,0,0,1,1,0,1,Sat May 13 02:55:08 2017,1.0,0.91,0.789786602043,0.840246053348,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gvasu2,863252632571449345,1,0,0,1,1,2,1,Sat May 13 04:40:40 2017,1.0,0.91,0.789786602043,0.840246053348,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GyanDevi16,863637229549240320,1,0,0,1,1,0,1,Sun May 14 06:08:55 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GyanDevi17,863752648138395649,0,1,0,1,17,0,2,Sun May 14 13:47:33 2017,0.0588235294118,0.65,0.6,0.84,0.75,0.59,0.83,0.87,0.54
GyanKum96597915,863455933355118593,1,1,0,2,4,1,21,Sat May 13 18:08:31 2017,0.5,0.63,0.69,0.770428210678,0.66,0.74,0.982305822347,0.81,0.59
GyanSah2,863282739918716928,1,1,0,2,3,3,47,Sat May 13 06:40:19 2017,0.666666666667,0.75,0.69,0.961054752865,0.8,0.334368065286,0.774184947478,0.78,0.59
GyanSaranNigam,863445481547907072,2,0,0,2,8,0,3,Sat May 13 17:26:59 2017,0.25,0.72,0.51,0.74,0.91,0.89,0.79,0.793147133651,0.27
GyanSwaroop4,863032064341188608,1,3,0,4,171,54,77,Fri May 12 14:04:13 2017,0.0233918128655,0.29,0.27,0.25,0.49,0.52,0.32,0.58,0.23
Gyanswaroop8,863730261346754560,0,1,0,1,2,2,22,Sun May 14 12:18:36 2017,0.5,0.74,0.66,0.776301438646,0.74,0.64,0.797043934032,0.88,0.67
GyruPyari,863072528276873216,1,0,0,1,1,2,22,Fri May 12 16:45:00 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HANSRAJ83396265,863731927458562048,1,0,0,1,4,0,20,Sun May 14 12:25:13 2017,0.25,0.39,0.39,0.840246053348,0.23,0.361346662576,0.77,0.793147133651,0.31
HAPPYSI24070715,863038761818402823,1,1,0,2,2,0,20,Fri May 12 14:30:50 2017,1.0,0.73,0.47,0.775604697263,0.68,0.361346662576,0.787951843463,0.36,0.587757847534
HARISHA02565035,863624108734636033,1,0,0,1,1,2,20,Sun May 14 05:16:47 2017,1.0,0.94,0.789786602043,0.840246053348,0.9,0.18,0.787951843463,0.793147133651,0.783886357497
HARPREETSATSAN1,862001802631409664,1,0,0,1,1,1,20,Tue May 09 17:50:19 2017,1.0,0.93,0.789786602043,0.840246053348,0.89,0.18,0.787951843463,0.793147133651,0.783886357497
